41,-395.630451846517,-2.32615147768334,0.190367128707345,0.981712970428588
42,-395.674086204496,-2.32450428271339,0.190328095643769,0.981720538650698
43,-395.713047749308,-2.32258291303932,0.190330238931449,0.981720123124864
44,-395.749426317549,-2.32237505537627,0.190330847523385,0.981720005134371
45,-395.773439885145,-2.32428053060884,0.190299050022435,0.981726169336724
46,-395.818428168335,-2.32147895520762,0.190293431531017,0.981727258415569
47,-395.848480257251,-2.32520517362356,0.190288934988194,0.981728129993767
48,-395.873905472211,-2.32836913269763,0.190277682769929,0.981730310950877
49,-395.89568996951,-2.32500894586719,0.190282810466678,0.981729317093517
50,-395.908934177586,-2.32358439218107,0.190307757983405,0.981724481334417
51,-395.934272743416,-2.32072239883759,0.190376887432259,0.981711078032435
52,-395.947286928907,-2.32278872571263,0.190359138392595,0.981714519822554
53,-395.959676072219,-2.32831535828018,0.190384240804451,0.981709652011893
54,-395.972630314932,-2.32383499361267,0.190406080254636,0.981705416406605
55,-395.977725742483,-2.32553582009924,0.190389828857988,0.981708568296837
56,-395.991651743009,-2.32491733407531,0.190387226639154,0.981709072960341
57,-396.001996338535,-2.32460825476036,0.190395407631415,0.98170748634859
58,-396.019630972314,-2.32616258502157,0.190402310536359,0.981706147552523
59,-396.020412401879,-2.32581798984495,0.190413049967334,0.981704064574522
60,-396.026722578979,-2.32754660551326,0.19044407283967,0.981698046814925
61,-396.031173878839,-2.32720826801338,0.190425678873706,0.981701614965305
62,-396.033794769078,-2.32635405497198,0.190426904640384,0.981701377196285
63,-396.034460036319,-2.32805502250743,0.190411817517426,0.981704303621875
64,-396.036795435201,-2.32819338428796,0.190396786531611,0.981707218919386
65,-396.04007303671,-2.32659869300619,0.190392702913203,0.981708010906199
66,-396.043113177272,-2.32633669375712,0.190377003166565,0.981711055588821
67,-396.044194477959,-2.32707345386004,0.190354887803542,0.981715344022543
68,-396.040932112301,-2.32199460109489,0.190376241535827,0.981711203286737
69,-396.034816762632,-2.32013625973705,0.190374368582731,0.981711566493299
70,-396.025421810049,-2.31760883742802,0.190377115130395,0.981711033876379
71,-396.016173517008,-2.31238028097193,0.190386867970497,0.981709142518488
72,-396.010209493127,-2.31065394971122,0.190385803111733,0.981709349030303
73,-395.991646519052,-2.29976925752802,0.190423593593283,0.981702019455507
74,-395.95653230277,-2.28118762717339,0.190471888742824,0.981692650272345
75,-395.910941279757,-2.26175136460473,0.190519855769352,0.981683342304241
76,-395.867661434878,-2.24643568599726,0.190577353612411,0.981672181682913
77,-395.837591461602,-2.23559515062109,0.190582206637251,0.981671239526388
78,-395.834875601682,-2.23500450854628,0.190504445747529,0.981686332873401
79,-395.857403448113,-2.24657358789308,0.190444747052109,0.981697916021144
80,-395.906508742843,-2.26880092464103,0.190353784642173,0.981715557925207
81,-395.973029154983,-2.29509991220798,0.190275673074845,0.981730700465211
82,-396.058383995436,-2.33443071600169,0.189506486663627,0.981879468933132
83,-396.15437022323,-2.38426651212774,0.187682444746659,0.982229759238599
84,-396.267554199221,-2.43414171194596,0.184584308183551,0.982816683401538
85,-396.389949047585,-2.49527658081067,0.180764427052075,0.983526421563008
86,-396.522081120448,-2.55530331234209,0.176365589016353,0.984324732499857
87,-396.666157395417,-2.61541397708869,0.171652815454138,0.98515750565413
88,-396.795908645976,-2.67702511758782,0.166417070257393,0.986055454184472
89,-396.994807980172,-2.75808230197269,0.160885427035579,0.986973089485007
90,-397.182507809688,-2.83222438347788,0.154908046621143,0.987928892730657
91,-397.369363114995,-2.91207605110712,0.148724548763633,0.988878662220524
92,-397.570317091512,-2.9873403246841,0.142535965898011,0.989789623316753
93,-397.78214552668,-3.07429919030487,0.136427615550941,0.990650042000244
94,-398.002118656194,-3.1528329588653,0.130444019051635,0.991455676212334
95,-398.243185520226,-3.22403429171818,0.124438188217162,0.992227361703571
96,-398.47578506903,-3.29659181457769,0.118215407206061,0.992987974498737
97,-398.725364642092,-3.37043715496288,0.111679139302187,0.993744318144623
98,-398.917569547712,-3.42485842869772,0.105088419919644,0.994462882162423
99,-399.235330954074,-3.50690391715859,0.0983987273355328,0.995147069763433
100,-399.515499800496,-3.58120534532637,0.0922937871829164,0.995731819742361
101,-399.776108915378,-3.65157920359303,0.0877806169218798,0.996139831194805
102,-400.047829706357,-3.71817061096472,0.0848681173668278,0.996392193192324
103,-400.323262933291,-3.78753040146043,0.0821990908807743,0.996615928760109
104,-400.587945810188,-3.84613389543459,0.0803260476235186,0.996768642199976
105,-400.855858254185,-3.90778025837472,0.0789001277956552,0.996882525593577
106,-401.109600111318,-3.95774869719833,0.0776984380442905,0.996976906816541
107,-401.364489492752,-4.01004657638238,0.0766526507092594,0.997057857468284
108,-401.550213027242,-4.04790647473292,0.0754578701608686,0.997148990788631
109,-401.865108689779,-4.10925231611056,0.0744209630317454,0.997226915130868
110,-402.129625570444,-4.16601538825947,0.073273105993004,0.99731191306338
111,-402.382952566255,-4.21637295142664,0.0721201813333699,0.997395949181889
112,-402.655134158522,-4.28235079258247,0.0708520603863753,0.997486834769765
113,-402.944013665244,-4.33843180648066,0.0697374553306345,0.99756537997467
114,-403.236672325175,-4.39423233966011,0.0690182111748619,0.997615400104781
115,-403.53672639783,-4.45594342461066,0.0687283269156081,0.997635412903622
116,-403.834144646514,-4.51914947803957,0.0686199263101704,0.997642874837077
117,-404.139355925615,-4.5793836215517,0.0682964094061947,0.99766507429208
118,-404.440082131875,-4.63400856538431,0.0681439565654479,0.997675498939212
119,-404.744850656673,-4.68951169235519,0.0678794736584646,0.997693528622818
120,-405.053309458127,-4.75381834539156,0.0677460987140076,0.997702594017392
121,-405.34308440671,-4.80581270027928,0.0675158621093223,0.997718200878201
122,-405.637987907115,-4.86315141624874,0.067385990910627,0.997726980806369
123,-405.930921015254,-4.91599206404169,0.0671138203231195,0.997745325782905
124,-406.222956614437,-4.98032070838853,0.067020154034588,0.997751621874492
125,-406.519878152076,-5.03095521018335,0.0668405086472335,0.997763672621818
126,-406.805315290617,-5.08246182493362,0.066730041299219,0.997771066722324
127,-407.098753997804,-5.14278563687553,0.0665366037486488,0.997783984819157
128,-407.399858138624,-5.20159074955125,0.0663950366532886,0.997793415045323
129,-407.714658697713,-5.26355879575419,0.0663717641495105,0.997794963368568
130,-408.047269544551,-5.32332430076297,0.0677943440317054,0.997699316887263
131,-408.375729308219,-5.38494191743968,0.0698300427528594,0.997558903087499
132,-408.729055512761,-5.4556244770224,0.0722741177560027,0.997384806332336
133,-409.097557344706,-5.52519537249931,0.0741416854894288,0.997247717707484
134,-409.471220452633,-5.60121901098289,0.0760382945653661,0.997104898072209
135,-409.869792794265,-5.68938966495334,0.076332827968517,0.997082393473242
136,-410.251703264717,-5.76451342858243,0.076717286213209,0.997052886258337
137,-410.651435099353,-5.84819812066594,0.0767228629261949,0.997052457147771
138,-411.049187129693,-5.93073554327474,0.0770107101423587,0.997030265600483
139,-411.447694340604,-6.01058443368527,0.0773327599051651,0.997005338122846
140,-411.860194598737,-6.1090191265946,0.0777280807421273,0.99697459619799
141,-412.251556416253,-6.18908347421525,0.0785615961437802,0.996909261473351
142,-412.650395775325,-6.27169259725103,0.0796934926974055,0.996819415552129
143,-413.051063110221,-6.36078149993518,0.0809825304232536,0.996715520981913
144,-413.44915207325,-6.44821087260707,0.0824331083477508,0.996596599757459
145,-413.86210277585,-6.54014510338514,0.0838900803961161,0.996475014443982
146,-414.248972414132,-6.62413194427832,0.0856972381877508,0.996321224990711
147,-414.643836496327,-6.7124081200474,0.0875283967660467,0.996162024853169
148,-414.951083457141,-6.78214036669663,0.0894641635570206,0.995990041837288
149,-415.450517789686,-6.89849761420884,0.0911799786018728,0.995834429763383
150,-415.855081295429,-6.989148639336,0.0929826675339595,0.995667727476526
151,-416.230652547847,-7.07750914278428,0.0948036474527128,0.995495991167047
152,-416.611881577374,-7.17226820412191,0.0964662987825666,0.995336251323739
