run_name,timestamp,model_type,n_patches,points_per_patch,freeze_encoder,drop_path_rate,pointcam_checkpoint_path,lr,weight_decay,gamma,batch_size,epochs_requested,epochs_completed,best_train_loss,final_train_loss,final_train_accuracy1,final_train_accuracy2,final_val_loss,final_val_accuracy1,final_val_accuracy2,total_training_time_sec,checkpoint_saved
run067_gamma_0.6,2026-09-07T20:02:57,lane_following,64,32,False,0.1,,0.0001,0.05,0.6,70,10,10,0.0004928578768783387,0.0004928578768783387,"tensor(0.9166, device='cuda:0')","tensor(0.8697, device='cuda:0')",0.0006603299170078529,"tensor(0.9931, device='cuda:0')","tensor(0.9116, device='cuda:0')",229.6,pointcam_shuttle_lane_following.pth
run068_gamma_0.6,2026-09-07T20:06:54,lane_following,64,32,False,0.1,,0.0001,0.05,0.6,70,10,10,0.0004836211784293536,0.0004885262384985024,"tensor(0.9138, device='cuda:0')","tensor(0.8713, device='cuda:0')",0.0005076268331664483,"tensor(0.9956, device='cuda:0')","tensor(0.9197, device='cuda:0')",229.2,pointcam_shuttle_lane_following.pth
run069_gamma_0.6,2026-09-07T20:10:53,lane_following,64,32,False,0.1,,0.0001,0.05,0.6,70,10,10,0.0004872553127021097,0.0004972611600832424,"tensor(0.9152, device='cuda:0')","tensor(0.8721, device='cuda:0')",0.0004752448745375517,"tensor(0.9925, device='cuda:0')","tensor(0.9047, device='cuda:0')",230.5,pointcam_shuttle_lane_following.pth
run070_gamma_0.6,2026-09-07T20:14:52,lane_following,64,32,False,0.1,,0.0001,0.05,0.6,70,10,10,0.0004759478690968466,0.0004759478690968466,"tensor(0.9141, device='cuda:0')","tensor(0.8727, device='cuda:0')",0.0005092278893651633,"tensor(0.9981, device='cuda:0')","tensor(0.9147, device='cuda:0')",230.9,pointcam_shuttle_lane_following.pth
run071_gamma_0.6,2026-09-07T20:18:51,lane_following,64,32,False,0.1,,0.0001,0.05,0.6,70,10,10,0.00047386264471419834,0.00047386264471419834,"tensor(0.9144, device='cuda:0')","tensor(0.8675, device='cuda:0')",0.0005056268637737137,"tensor(0.9937, device='cuda:0')","tensor(0.9129, device='cuda:0')",230.5,pointcam_shuttle_lane_following.pth
run072_gamma_0.7,2026-09-07T20:22:46,lane_following,64,32,False,0.1,,0.0001,0.05,0.7,70,10,10,0.0005520752795083823,0.0005552461856999804,"tensor(0.9130, device='cuda:0')","tensor(0.8682, device='cuda:0')",0.0005967635953314252,"tensor(0.9197, device='cuda:0')","tensor(0.9235, device='cuda:0')",227.2,pointcam_shuttle_lane_following.pth
run073_gamma_0.7,2026-09-07T20:26:44,lane_following,64,32,False,0.1,,0.0001,0.05,0.7,70,10,10,0.000493782841814949,0.0005129472596235345,"tensor(0.9117, device='cuda:0')","tensor(0.8722, device='cuda:0')",0.0004975052953326964,"tensor(0.9900, device='cuda:0')","tensor(0.9216, device='cuda:0')",230.1,pointcam_shuttle_lane_following.pth
run074_gamma_0.7,2026-09-07T20:30:44,lane_following,64,32,False,0.1,,0.0001,0.05,0.7,70,10,10,0.0005069986297608095,0.0005069986297608095,"tensor(0.9088, device='cuda:0')","tensor(0.8743, device='cuda:0')",0.0004405250755316785,"tensor(0.9956, device='cuda:0')","tensor(0.9110, device='cuda:0')",231.5,pointcam_shuttle_lane_following.pth
run075_gamma_0.7,2026-09-07T20:34:43,lane_following,64,32,False,0.1,,0.0001,0.05,0.7,70,10,10,0.0005109639890021264,0.0005546995167224678,"tensor(0.9111, device='cuda:0')","tensor(0.8664, device='cuda:0')",0.0006608171733008657,"tensor(0.9950, device='cuda:0')","tensor(0.9273, device='cuda:0')",230.9,pointcam_shuttle_lane_following.pth
run076_gamma_0.7,2026-09-07T20:38:41,lane_following,64,32,False,0.1,,0.0001,0.05,0.7,70,10,10,0.0004714406719587499,0.0005025600649207377,"tensor(0.9166, device='cuda:0')","tensor(0.8625, device='cuda:0')",0.00048577665091495154,"tensor(0.9962, device='cuda:0')","tensor(0.9310, device='cuda:0')",229.2,pointcam_shuttle_lane_following.pth
run077_gamma_0.9,2026-09-07T20:42:39,lane_following,64,32,False,0.1,,0.0001,0.05,0.9,70,10,10,0.0005285950927412759,0.0005510224654002144,"tensor(0.9113, device='cuda:0')","tensor(0.8669, device='cuda:0')",0.0005563803834601256,"tensor(0.9956, device='cuda:0')","tensor(0.9285, device='cuda:0')",230.1,pointcam_shuttle_lane_following.pth
run078_gamma_0.9,2026-09-07T20:46:38,lane_following,64,32,False,0.1,,0.0001,0.05,0.9,70,10,10,0.0005070464926456318,0.000535800492414058,"tensor(0.9171, device='cuda:0')","tensor(0.8672, device='cuda:0')",0.0005108933148432675,"tensor(0.9925, device='cuda:0')","tensor(0.9248, device='cuda:0')",230.4,pointcam_shuttle_lane_following.pth
run079_gamma_0.9,2026-09-07T20:50:36,lane_following,64,32,False,0.1,,0.0001,0.05,0.9,70,10,10,0.000538866774537175,0.0005813769772496973,"tensor(0.9146, device='cuda:0')","tensor(0.8669, device='cuda:0')",0.0006232988871750787,"tensor(0.9185, device='cuda:0')","tensor(0.9304, device='cuda:0')",229.5,pointcam_shuttle_lane_following.pth
run080_gamma_0.9,2026-09-07T20:54:33,lane_following,64,32,False,0.1,,0.0001,0.05,0.9,70,10,10,0.0004914675817783582,0.0005316613255169982,"tensor(0.9125, device='cuda:0')","tensor(0.8689, device='cuda:0')",0.00040628693086973926,"tensor(0.9937, device='cuda:0')","tensor(0.9241, device='cuda:0')",229.6,pointcam_shuttle_lane_following.pth
run081_gamma_0.9,2026-09-07T20:58:32,lane_following,64,32,False,0.1,,0.0001,0.05,0.9,70,10,10,0.0005386779819172665,0.0005520361589963094,"tensor(0.9153, device='cuda:0')","tensor(0.8702, device='cuda:0')",0.0005418965750633736,"tensor(0.9197, device='cuda:0')","tensor(0.9160, device='cuda:0')",230.3,pointcam_shuttle_lane_following.pth
run082_gamma_0.95_gentle,2026-09-07T21:02:29,lane_following,64,32,False,0.1,,0.0001,0.05,0.95,70,10,10,0.0005157884872596005,0.000569710771661695,"tensor(0.9147, device='cuda:0')","tensor(0.8666, device='cuda:0')",0.0005024425767151913,"tensor(0.9931, device='cuda:0')","tensor(0.9260, device='cuda:0')",229.2,pointcam_shuttle_lane_following.pth
run083_gamma_0.95_gentle,2026-09-07T21:06:27,lane_following,64,32,False,0.1,,0.0001,0.05,0.95,70,10,10,0.0005173643314832804,0.0005336348530939332,"tensor(0.9128, device='cuda:0')","tensor(0.8716, device='cuda:0')",0.0006177276898420717,"tensor(0.9956, device='cuda:0')","tensor(0.9160, device='cuda:0')",229.6,pointcam_shuttle_lane_following.pth
run084_gamma_0.95_gentle,2026-09-07T21:10:25,lane_following,64,32,False,0.1,,0.0001,0.05,0.95,70,10,10,0.0005100194021982353,0.0005100194021982353,"tensor(0.9128, device='cuda:0')","tensor(0.8653, device='cuda:0')",0.0005471526467034062,"tensor(0.9925, device='cuda:0')","tensor(0.9241, device='cuda:0')",230.4,pointcam_shuttle_lane_following.pth
run085_gamma_0.95_gentle,2026-09-07T21:14:23,lane_following,64,32,False,0.1,,0.0001,0.05,0.95,70,10,10,0.0005300732405114873,0.0005300732405114873,"tensor(0.9144, device='cuda:0')","tensor(0.8754, device='cuda:0')",0.0005828092242576486,"tensor(0.9925, device='cuda:0')","tensor(0.9116, device='cuda:0')",229.9,pointcam_shuttle_lane_following.pth
run086_gamma_0.95_gentle,2026-09-07T21:18:20,lane_following,64,32,False,0.1,,0.0001,0.05,0.95,70,10,10,0.0005208632465948934,0.0005338744773262439,"tensor(0.9157, device='cuda:0')","tensor(0.8708, device='cuda:0')",0.0005571853392830463,"tensor(0.9906, device='cuda:0')","tensor(0.9204, device='cuda:0')",228.7,pointcam_shuttle_lane_following.pth
run087_gamma_0.99_very_gentle,2026-09-07T21:22:19,lane_following,64,32,False,0.1,,0.0001,0.05,0.99,70,10,10,0.0005244282892592593,0.0005334758721402977,"tensor(0.9146, device='cuda:0')","tensor(0.8677, device='cuda:0')",0.0005043201744089306,"tensor(0.9931, device='cuda:0')","tensor(0.9241, device='cuda:0')",230.4,pointcam_shuttle_lane_following.pth
run088_gamma_0.99_very_gentle,2026-09-07T21:26:16,lane_following,64,32,False,0.1,,0.0001,0.05,0.99,70,10,10,0.0005180450446283506,0.0005180450446283506,"tensor(0.9125, device='cuda:0')","tensor(0.8699, device='cuda:0')",0.0005673355069653742,"tensor(0.9918, device='cuda:0')","tensor(0.9210, device='cuda:0')",229.2,pointcam_shuttle_lane_following.pth
run089_gamma_0.99_very_gentle,2026-09-07T21:30:14,lane_following,64,32,False,0.1,,0.0001,0.05,0.99,70,10,10,0.0005253989472553112,0.0005253989472553112,"tensor(0.9138, device='cuda:0')","tensor(0.8639, device='cuda:0')",0.0005447345560994642,"tensor(0.9944, device='cuda:0')","tensor(0.9310, device='cuda:0')",229.2,pointcam_shuttle_lane_following.pth
run090_gamma_0.99_very_gentle,2026-09-07T21:34:12,lane_following,64,32,False,0.1,,0.0001,0.05,0.99,70,10,10,0.0005321250102805538,0.0005321250102805538,"tensor(0.9168, device='cuda:0')","tensor(0.8657, device='cuda:0')",0.0004721468075128932,"tensor(0.9906, device='cuda:0')","tensor(0.9329, device='cuda:0')",230.2,pointcam_shuttle_lane_following.pth
run091_gamma_0.99_very_gentle,2026-09-07T21:38:09,lane_following,64,32,False,0.1,,0.0001,0.05,0.99,70,10,10,0.0005088707061023394,0.0005357322350394335,"tensor(0.9144, device='cuda:0')","tensor(0.8677, device='cuda:0')",0.00044696928355200536,"tensor(0.9918, device='cuda:0')","tensor(0.9235, device='cuda:0')",228.6,pointcam_shuttle_lane_following.pth
run092_batch_size_32,2026-09-07T21:43:09,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,32,10,10,0.0011134735606569896,0.0011415932516430608,"tensor(0.9110, device='cuda:0')","tensor(0.8666, device='cuda:0')",0.001162965394860151,"tensor(0.9987, device='cuda:0')","tensor(0.9179, device='cuda:0')",292.2,pointcam_shuttle_lane_following.pth
run093_batch_size_32,2026-09-07T21:48:11,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,32,10,10,0.0010195944286260342,0.0010641400297444654,"tensor(0.9122, device='cuda:0')","tensor(0.8652, device='cuda:0')",0.0011339555596670014,"tensor(0.9229, device='cuda:0')","tensor(0.9166, device='cuda:0')",293.6,pointcam_shuttle_lane_following.pth
run094_batch_size_32,2026-09-07T21:53:12,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,32,10,10,0.001068933375634114,0.0010958149524612625,"tensor(0.9138, device='cuda:0')","tensor(0.8672, device='cuda:0')",0.0012394973885583279,"tensor(0.9944, device='cuda:0')","tensor(0.9285, device='cuda:0')",292.2,pointcam_shuttle_lane_following.pth
run095_batch_size_32,2026-09-07T21:58:13,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,32,10,10,0.0011000526449356188,0.0011214157656947075,"tensor(0.9160, device='cuda:0')","tensor(0.8693, device='cuda:0')",0.0012076544771000136,"tensor(0.9956, device='cuda:0')","tensor(0.9204, device='cuda:0')",293.0,pointcam_shuttle_lane_following.pth
run096_batch_size_32,2026-09-07T22:03:13,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,32,10,10,0.0010136930417397362,0.0010136930417397362,"tensor(0.9191, device='cuda:0')","tensor(0.8688, device='cuda:0')",0.0010538955058517127,"tensor(0.9912, device='cuda:0')","tensor(0.9254, device='cuda:0')",292.5,pointcam_shuttle_lane_following.pth
run097_batch_size_128,2026-09-07T22:07:07,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,128,10,10,0.0002706592602076847,0.00027745650582766527,"tensor(0.9044, device='cuda:0')","tensor(0.8567, device='cuda:0')",0.00033396565148075544,"tensor(0.9944, device='cuda:0')","tensor(0.9197, device='cuda:0')",225.0,pointcam_shuttle_lane_following.pth
run098_batch_size_128,2026-09-07T22:11:00,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,128,10,10,0.00026778940903876975,0.00026778940903876975,"tensor(0.8986, device='cuda:0')","tensor(0.8551, device='cuda:0')",0.00025306832524115764,"tensor(0.9931, device='cuda:0')","tensor(0.9204, device='cuda:0')",225.0,pointcam_shuttle_lane_following.pth
run099_batch_size_128,2026-09-07T22:14:53,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,128,10,10,0.0002769617100137774,0.0002769617100137774,"tensor(0.8992, device='cuda:0')","tensor(0.8594, device='cuda:0')",0.00026751099078445973,"tensor(0.9956, device='cuda:0')","tensor(0.9229, device='cuda:0')",225.1,pointcam_shuttle_lane_following.pth
run100_batch_size_128,2026-09-07T22:18:46,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,128,10,10,0.000283323030969644,0.000283323030969644,"tensor(0.8995, device='cuda:0')","tensor(0.8566, device='cuda:0')",0.0003033143506154745,"tensor(0.9937, device='cuda:0')","tensor(0.9229, device='cuda:0')",224.9,pointcam_shuttle_lane_following.pth
run101_batch_size_128,2026-09-07T22:22:39,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,128,10,10,0.00026943615378864806,0.00028960049230629305,"tensor(0.9008, device='cuda:0')","tensor(0.8530, device='cuda:0')",0.00028155256634969323,"tensor(0.9944, device='cuda:0')","tensor(0.9103, device='cuda:0')",224.7,pointcam_shuttle_lane_following.pth
run102_combined_guess,2026-09-07T22:26:37,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,70,10,10,0.0005338481284454897,0.0005521805047974875,"tensor(0.9136, device='cuda:0')","tensor(0.8663, device='cuda:0')",0.00041551390621916254,"tensor(0.9918, device='cuda:0')","tensor(0.9266, device='cuda:0')",229.5,pointcam_shuttle_lane_following.pth
run103_combined_guess,2026-09-07T22:30:35,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,70,10,10,0.0005073675911784228,0.0005223628730376064,"tensor(0.9139, device='cuda:0')","tensor(0.8671, device='cuda:0')",0.0004325461530106195,"tensor(0.9900, device='cuda:0')","tensor(0.9266, device='cuda:0')",229.8,pointcam_shuttle_lane_following.pth
run104_combined_guess,2026-09-07T22:34:33,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,70,10,10,0.0005010244875870672,0.0005301962282346845,"tensor(0.9155, device='cuda:0')","tensor(0.8672, device='cuda:0')",0.0004677071922157999,"tensor(0.9962, device='cuda:0')","tensor(0.9185, device='cuda:0')",230.4,pointcam_shuttle_lane_following.pth
run105_combined_guess,2026-09-07T22:38:31,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,70,10,10,0.0005148772303868207,0.0005293316288855144,"tensor(0.9160, device='cuda:0')","tensor(0.8650, device='cuda:0')",0.000508469530033841,"tensor(0.9950, device='cuda:0')","tensor(0.9216, device='cuda:0')",229.3,pointcam_shuttle_lane_following.pth
run106_combined_guess,2026-09-07T22:42:29,lane_following,64,32,False,0.1,,0.0001,0.05,0.8,70,10,10,0.0004960554370869475,0.0004960554370869475,"tensor(0.9179, device='cuda:0')","tensor(0.8671, device='cuda:0')",0.0004766778769351098,"tensor(0.9887, device='cuda:0')","tensor(0.9254, device='cuda:0')",230.2,pointcam_shuttle_lane_following.pth
