run_name,repeat,timestamp,returncode,log_file,n_patches,points_per_patch,freeze_encoder,drop_path_rate,lr,weight_decay,gamma,batch_size
run019_batch_size_32_rep5,5,2026-09-07T14:45:45,2,sweep_logs_bayliss/run019_batch_size_32_rep5.log,64,32,False,0.1,0.0001,0.05,0.8,32
run020_batch_size_128_rep1,1,2026-09-07T14:45:45,2,sweep_logs_bayliss/run020_batch_size_128_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,128
run020_batch_size_128_rep2,2,2026-09-07T14:45:45,2,sweep_logs_bayliss/run020_batch_size_128_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,128
run020_batch_size_128_rep3,3,2026-09-07T14:45:45,2,sweep_logs_bayliss/run020_batch_size_128_rep3.log,64,32,False,0.1,0.0001,0.05,0.8,128
run020_batch_size_128_rep4,4,2026-09-07T14:45:45,2,sweep_logs_bayliss/run020_batch_size_128_rep4.log,64,32,False,0.1,0.0001,0.05,0.8,128
run020_batch_size_128_rep5,5,2026-09-07T14:45:45,2,sweep_logs_bayliss/run020_batch_size_128_rep5.log,64,32,False,0.1,0.0001,0.05,0.8,128
run021_combined_guess_rep1,1,2026-09-07T14:45:45,2,sweep_logs_bayliss/run021_combined_guess_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run021_combined_guess_rep2,2,2026-09-07T14:45:45,2,sweep_logs_bayliss/run021_combined_guess_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run021_combined_guess_rep3,3,2026-09-07T14:45:45,2,sweep_logs_bayliss/run021_combined_guess_rep3.log,64,32,False,0.1,0.0001,0.05,0.8,70
run021_combined_guess_rep4,4,2026-09-07T14:45:45,2,sweep_logs_bayliss/run021_combined_guess_rep4.log,64,32,False,0.1,0.0001,0.05,0.8,70
run021_combined_guess_rep5,5,2026-09-07T14:45:45,2,sweep_logs_bayliss/run021_combined_guess_rep5.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T14:45:54,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep2,2,2026-09-07T14:45:55,1,sweep_logs_bayliss/run001_baseline_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T14:50:59,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep2,2,2026-09-07T14:51:06,1,sweep_logs_bayliss/run001_baseline_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep3,3,2026-09-07T14:51:13,1,sweep_logs_bayliss/run001_baseline_rep3.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T14:51:46,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T14:52:28,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep2,2,2026-09-07T14:52:29,1,sweep_logs_bayliss/run001_baseline_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:03:46,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep2,2,2026-09-07T15:03:47,1,sweep_logs_bayliss/run001_baseline_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep3,3,2026-09-07T15:03:48,1,sweep_logs_bayliss/run001_baseline_rep3.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:19:48,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:20:55,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep2,2,2026-09-07T15:21:02,1,sweep_logs_bayliss/run001_baseline_rep2.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep3,3,2026-09-07T15:21:09,1,sweep_logs_bayliss/run001_baseline_rep3.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep4,4,2026-09-07T15:21:16,1,sweep_logs_bayliss/run001_baseline_rep4.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep5,5,2026-09-07T15:21:23,1,sweep_logs_bayliss/run001_baseline_rep5.log,64,32,False,0.1,0.0001,0.05,0.8,70
run002_freeze_encoder_rep1,1,2026-09-07T15:21:30,1,sweep_logs_bayliss/run002_freeze_encoder_rep1.log,64,32,True,0.1,0.0001,0.05,0.8,70
run002_freeze_encoder_rep2,2,2026-09-07T15:21:37,1,sweep_logs_bayliss/run002_freeze_encoder_rep2.log,64,32,True,0.1,0.0001,0.05,0.8,70
run002_freeze_encoder_rep3,3,2026-09-07T15:21:44,1,sweep_logs_bayliss/run002_freeze_encoder_rep3.log,64,32,True,0.1,0.0001,0.05,0.8,70
run002_freeze_encoder_rep4,4,2026-09-07T15:21:53,1,sweep_logs_bayliss/run002_freeze_encoder_rep4.log,64,32,True,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:22:03,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:22:43,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:23:37,2,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
run001_baseline_rep1,1,2026-09-07T15:24:57,1,sweep_logs_bayliss/run001_baseline_rep1.log,64,32,False,0.1,0.0001,0.05,0.8,70
